Date,Ticker,prediction,position,portfolio_side,actual_return
2026-05-19,AVGO,-0.0376593917608261,0.0,FLAT,0.016274637
2026-05-19,NVDA,-0.0528548806905746,0.0,FLAT,0.0129640885
2026-05-19,AAPL,-0.0546576082706451,0.0,FLAT,0.010971059
2026-05-19,META,-0.0653164088726043,0.0,FLAT,0.004065685
2026-05-19,XOM,-0.0702003613114357,0.0,FLAT,-0.03857283
2026-05-19,GOOGL,-0.0892384201288223,-0.5,SHORT,0.003224534
2026-05-19,TSLA,-0.1219250559806823,-0.5,SHORT,0.032540705
2026-05-20,MSFT,-0.0194420218467712,0.5,LONG,-0.002522922
2026-05-20,AMZN,-0.0240232199430465,0.5,LONG,0.013018307
2026-05-20,AVGO,-0.033150166273117,0.0,FLAT,-0.007635982
2026-05-20,JPM,-0.0379969477653503,0.0,FLAT,0.0033776595
2026-05-20,AAPL,-0.0532047301530838,0.0,FLAT,0.009065246
2026-05-20,NVDA,-0.0539829134941101,0.0,FLAT,-0.017720519
2026-05-20,META,-0.0641718059778213,0.0,FLAT,0.0038342613
2026-05-20,XOM,-0.0713164880871772,0.0,FLAT,-0.006334761
2026-05-20,GOOGL,-0.0783687904477119,-0.5,SHORT,-0.0032141698
2026-05-20,TSLA,-0.1280399858951568,-0.5,SHORT,0.0014139777
2026-05-21,MSFT,-0.0211550593376159,0.5,LONG,-0.0012406857
2026-05-21,AMZN,-0.022212266921997,0.5,LONG,-0.007971333
2026-05-21,AVGO,-0.0269819498062133,0.0,FLAT,-0.001037221
2026-05-21,JPM,-0.0410862267017364,0.0,FLAT,0.0111551015
2026-05-21,AAPL,-0.0505591034889221,0.0,FLAT,0.01255786
2026-05-21,NVDA,-0.0531468093395233,0.0,FLAT,-0.01904243
2026-05-21,META,-0.0644549801945686,0.0,FLAT,0.0047417553
2026-05-21,GOOGL,-0.0655850395560264,0.0,FLAT,-0.012098189
2026-05-21,XOM,-0.0714624300599098,-0.5,SHORT,-0.0023826074
2026-05-21,TSLA,-0.1300004422664642,-0.5,SHORT,0.019528547
2026-05-22,AMZN,-0.0192122161388397,0.5,LONG,-0.003867523
2026-05-22,AVGO,-0.0217489004135131,0.5,LONG,0.01900326
2026-05-22,MSFT,-0.0228288769721984,0.0,FLAT,-0.0060683284
2026-05-22,JPM,-0.0444411933422088,0.0,FLAT,0.0011749538
2026-05-22,AAPL,-0.0483020991086959,0.0,FLAT,-0.0015867358
2026-05-22,NVDA,-0.0483647584915161,0.0,FLAT,-0.0021826485
2026-05-22,GOOGL,-0.049687311053276,0.0,FLAT,0.0154319415
2026-05-22,META,-0.0664382129907608,0.0,FLAT,0.0034083668
2026-05-22,XOM,-0.0727099180221557,-0.5,SHORT,-0.03298482
2026-05-22,TSLA,-0.1257975101470947,-0.5,SHORT,0.017792977
2026-05-26,AVGO,-0.0158670246601104,0.5,LONG,-0.0003555553
2026-05-26,AMZN,-0.0177927613258361,0.5,LONG,0.024727646
2026-05-26,MSFT,-0.0222994089126586,0.0,FLAT,-0.008076296
2026-05-26,GOOGL,-0.0363505482673645,0.0,FLAT,-0.00012862385
2026-05-26,NVDA,-0.0384514331817626,0.0,FLAT,-0.010518506
2026-05-26,AAPL,-0.0457867085933685,0.0,FLAT,0.008173141
2026-05-26,JPM,-0.0465866923332214,0.0,FLAT,-0.024320273
2026-05-26,META,-0.0678373873233795,0.0,FLAT,0.03743023
2026-05-26,XOM,-0.0816107839345932,-0.5,SHORT,-0.012749436
2026-05-26,TSLA,-0.1145139187574386,-0.5,SHORT,0.015613804
2026-05-27,AVGO,-0.0165411531925201,0.5,LONG,0.011188579
2026-05-27,AMZN,-0.0197749882936477,0.5,LONG,0.00790875
2026-05-27,MSFT,-0.0229058861732482,0.0,FLAT,0.03470077
2026-05-27,GOOGL,-0.028342917561531,0.0,FLAT,0.0033434718
2026-05-27,NVDA,-0.0297562777996063,0.0,FLAT,0.0077609965
2026-05-27,AAPL,-0.0435354709625244,0.0,FLAT,0.0053401953
2026-05-27,JPM,-0.0476534366607666,0.0,FLAT,-0.0085203815
2026-05-27,META,-0.0703106373548507,0.0,FLAT,4.712235e-05
2026-05-27,XOM,-0.0902398824691772,-0.5,SHORT,-0.0063555925
2026-05-27,TSLA,-0.1092881262302398,-0.5,SHORT,0.00395136
2026-05-28,AVGO,-0.0179025679826736,0.5,LONG,0.047329962
2026-05-28,AMZN,-0.0188324749469757,0.5,LONG,-0.012262721
2026-05-28,GOOGL,-0.0203049927949905,0.0,FLAT,-0.025094256
2026-05-28,NVDA,-0.0206367671489715,0.0,FLAT,-0.014515672
2026-05-28,MSFT,-0.0241445302963256,0.0,FLAT,0.054450963
2026-05-28,AAPL,-0.0414558947086334,0.0,FLAT,-0.0014399643
2026-05-28,JPM,-0.0488106310367584,0.0,FLAT,0.008694742
2026-05-28,META,-0.0753964409232139,0.0,FLAT,-0.004375921
2026-05-28,XOM,-0.0934807956218719,-0.5,SHORT,-0.011567832
2026-05-28,TSLA,-0.1046961918473243,-0.5,SHORT,-0.014272783
2026-05-29,NVDA,-0.0087669044733047,0.5,LONG,0.062612474
2026-05-29,GOOGL,-0.0107499957084655,0.5,LONG,-0.010437966
2026-05-29,AMZN,-0.0184728503227233,0.0,FLAT,-0.034658603
2026-05-29,AVGO,-0.0202957838773727,0.0,FLAT,0.029545397
2026-05-29,MSFT,-0.0319230705499649,0.0,FLAT,0.022832261
2026-05-29,AAPL,-0.0380155146121978,0.0,FLAT,-0.018425979
2026-05-29,JPM,-0.0484002828598022,0.0,FLAT,-0.009121034
2026-05-29,META,-0.0779347866773605,0.0,FLAT,-0.050655395
2026-05-29,XOM,-0.0969617962837219,-0.5,SHORT,0.028363017
2026-05-29,TSLA,-0.1014753878116607,-0.5,SHORT,-0.04568715
2026-06-01,GOOGL,-0.0028934776782989,0.5,LONG,-0.038579065
2026-06-01,NVDA,-0.0081848055124282,0.5,LONG,-0.006864018
2026-06-01,AMZN,-0.0188266038894653,0.0,FLAT,-0.018142926
2026-06-01,AVGO,-0.0247428715229034,0.0,FLAT,0.046959627
2026-06-01,AAPL,-0.0328438282012939,0.0,FLAT,0.029022936
2026-06-01,MSFT,-0.0405852794647216,0.0,FLAT,-0.041713748
2026-06-01,JPM,-0.0486867427825927,0.0,FLAT,0.014768342
2026-06-01,META,-0.0735622644424438,0.0,FLAT,-0.0047295806
2026-06-01,TSLA,-0.0955332964658737,-0.5,SHORT,0.018899648
2026-06-01,XOM,-0.0979283303022384,-0.5,SHORT,0.0012049201
2026-06-02,GOOGL,0.0070571303367614,0.5,LONG,-0.00790388
2026-06-02,NVDA,-0.0051766335964202,0.5,LONG,-0.036217548
2026-06-02,AMZN,-0.0184678435325622,0.0,FLAT,-0.025339097
2026-06-02,AVGO,-0.0274004936218261,0.0,FLAT,-0.0048591094
2026-06-02,AAPL,-0.0301008820533752,0.0,FLAT,-0.015672643
2026-06-02,MSFT,-0.049544557929039,0.0,FLAT,-0.031655695
2026-06-02,JPM,-0.0499494969844818,0.0,FLAT,-0.00036536317
2026-06-02,META,-0.0753374397754669,0.0,FLAT,0.04241757
2026-06-02,XOM,-0.0928533673286438,-0.5,SHORT,0.019858282
2026-06-02,TSLA,-0.0929826498031616,-0.5,SHORT,-9.4345654e-05
2026-06-03,GOOGL,0.0169529765844345,0.5,LONG,0.036769938
2026-06-03,NVDA,-0.0048315227031707,0.5,LONG,0.019393936
2026-06-03,AMZN,-0.0176171660423278,0.0,FLAT,0.0150787495
2026-06-03,AAPL,-0.0250374674797058,0.0,FLAT,0.0031264524
2026-06-03,AVGO,-0.0287017077207565,0.0,FLAT,-0.12586862
2026-06-03,JPM,-0.0513946861028671,0.0,FLAT,0.03337208
2026-06-03,MSFT,-0.0540670603513717,0.0,FLAT,0.0016614001
2026-06-03,META,-0.0801614895462989,0.0,FLAT,0.00736782
2026-06-03,XOM,-0.0887735038995742,-0.5,SHORT,-0.003212579
2026-06-03,TSLA,-0.0891271531581878,-0.5,SHORT,-0.012390843
2026-06-04,GOOGL,0.0182889401912689,0.5,LONG,-0.009833745
2026-06-04,NVDA,-0.0059470832347869,0.5,LONG,-0.06201409
2026-06-04,AMZN,-0.0197483301162719,0.0,FLAT,-0.03057644
2026-06-04,AAPL,-0.0223398506641387,0.0,FLAT,-0.012498826
2026-06-04,AVGO,-0.0335440039634704,0.0,FLAT,-0.07920554
2026-06-04,JPM,-0.0539116710424423,0.0,FLAT,0.0047605117
2026-06-04,MSFT,-0.0567726790904998,0.0,FLAT,-0.026585668
2026-06-04,TSLA,-0.082704946398735,0.0,FLAT,-0.06559926
2026-06-04,META,-0.0833771377801895,-0.5,SHORT,-0.055085447
2026-06-04,XOM,-0.0856949836015701,-0.5,SHORT,-0.013943652
2026-06-05,GOOGL,0.0255659073591232,0.5,LONG,-0.013575541
2026-06-05,NVDA,0.0038695931434631,0.5,LONG,0.017259864
2026-06-05,AAPL,-0.0121490657329559,0.0,FLAT,-0.018871546
2026-06-05,AMZN,-0.0129156708717346,0.0,FLAT,-0.0032922716
2026-06-05,AVGO,-0.0302809178829193,0.0,FLAT,0.028180307
2026-06-05,MSFT,-0.0487706512212753,0.0,FLAT,-0.011831927
2026-06-05,JPM,-0.052150622010231,0.0,FLAT,-0.0040337252
2026-06-05,TSLA,-0.0648389458656311,0.0,FLAT,0.04590796
2026-06-05,META,-0.0760490596294403,-0.5,SHORT,-0.012833074
2026-06-05,XOM,-0.0843175649642944,-0.5,SHORT,0.012206479
2026-06-08,GOOGL,0.0196272432804107,0.5,LONG,0.0026148802
2026-06-08,NVDA,-0.0031995177268981,0.5,LONG,-0.0021568078
2026-06-08,AAPL,-0.0101443380117416,0.0,FLAT,-0.03644634
2026-06-08,AMZN,-0.0172231197357177,0.0,FLAT,-0.004200305
2026-06-08,AVGO,-0.0455067157745361,0.0,FLAT,-0.011195158
2026-06-08,MSFT,-0.049704760313034,0.0,FLAT,-0.020231172
2026-06-08,JPM,-0.0582305341958999,0.0,FLAT,0.005110786
2026-06-08,TSLA,-0.0652870833873748,0.0,FLAT,-0.030003715
2026-06-08,META,-0.0775538608431816,-0.5,SHORT,-0.0013666037
2026-06-08,XOM,-0.0813765376806259,-0.5,SHORT,-0.018714909
2026-06-09,GOOGL,0.0191573798656463,0.5,LONG,-0.0216329
2026-06-09,AAPL,-0.0026147365570068,0.5,LONG,0.0035450056
2026-06-09,NVDA,-0.0027751922607421,0.0,FLAT,-0.03732171
2026-06-09,AMZN,-0.0166351646184921,0.0,FLAT,-0.025349123
2026-06-09,MSFT,-0.0455878674983978,0.0,FLAT,-0.014997233
2026-06-09,AVGO,-0.0518798828125,0.0,FLAT,-0.05115256
2026-06-09,TSLA,-0.0547716319561004,0.0,FLAT,-0.03804073
2026-06-09,JPM,-0.0617687255144119,0.0,FLAT,-0.011384721
2026-06-09,META,-0.0771900564432144,-0.5,SHORT,-0.023281299
2026-06-09,XOM,-0.085664190351963,-0.5,SHORT,0.011483386
2026-06-10,GOOGL,0.0192140936851501,0.5,LONG,0.0039002227
2026-06-10,AAPL,0.0058145821094512,0.5,LONG,0.013889837
2026-06-10,NVDA,-0.0015661120414733,0.0,FLAT,0.022203356
2026-06-10,AMZN,-0.0138765573501586,0.0,FLAT,0.014747876
2026-06-10,MSFT,-0.0373818278312683,0.0,FLAT,-0.017666513
2026-06-10,TSLA,-0.0470998883247375,0.0,FLAT,0.04601797
2026-06-10,AVGO,-0.0509225577116012,0.0,FLAT,0.036199905
2026-06-10,JPM,-0.0654519274830818,0.0,FLAT,0.01407124
2026-06-10,META,-0.072432555258274,-0.5,SHORT,-0.0044660578
2026-06-10,XOM,-0.0860222429037094,-0.5,SHORT,-0.026689602
2026-06-11,GOOGL,0.0145161151885986,0.5,LONG,0.0053386535
2026-06-11,AAPL,0.0076145976781845,0.5,LONG,-0.015221634
2026-06-11,NVDA,-0.0047505497932434,0.0,FLAT,0.0015620348
2026-06-11,AMZN,-0.015235960483551,0.0,FLAT,-0.012256186
2026-06-11,MSFT,-0.0303680300712585,0.0,FLAT,0.0010247028
2026-06-11,TSLA,-0.0511348098516464,0.0,FLAT,0.018238755
2026-06-11,AVGO,-0.0612159371376037,0.0,FLAT,-0.009077408
2026-06-11,META,-0.0706091448664665,0.0,FLAT,-0.0025509072
2026-06-11,JPM,-0.0707010328769683,-0.5,SHORT,0.02306302
2026-06-11,XOM,-0.0898153930902481,-0.5,SHORT,0.002796632
2026-06-12,AAPL,0.0107833743095397,0.5,LONG,0.01817054
2026-06-12,GOOGL,0.0078161805868148,0.5,LONG,0.026885094
2026-06-12,NVDA,-0.0083577334880828,0.0,FLAT,0.035381798
2026-06-12,AMZN,-0.0153662115335464,0.0,FLAT,0.031314194
2026-06-12,MSFT,-0.0184608995914459,0.0,FLAT,0.023084484
2026-06-12,TSLA,-0.0558682829141616,0.0,FLAT,0.011613319
2026-06-12,AVGO,-0.0561080276966095,0.0,FLAT,0.031067561
2026-06-12,META,-0.0693567395210266,0.0,FLAT,0.047709044
2026-06-12,JPM,-0.074868157505989,-0.5,SHORT,-0.0041157603
2026-06-12,XOM,-0.0908745974302291,-0.5,SHORT,-0.041425698
2026-06-15,AAPL,0.0115748941898345,0.5,LONG,0.009513514
2026-06-15,GOOGL,-0.0009838640689849,0.5,LONG,0.010559081
2026-06-15,MSFT,-0.0087315142154693,0.0,FLAT,-0.014833966
2026-06-15,NVDA,-0.0094027370214462,0.0,FLAT,-0.023723211
2026-06-15,AMZN,-0.0194131731986999,0.0,FLAT,-8.131157e-05
2026-06-15,AVGO,-0.0492288470268249,0.0,FLAT,-0.043737665
2026-06-15,TSLA,-0.0644219368696212,0.0,FLAT,-0.01578497
2026-06-15,META,-0.0721916779875755,0.0,FLAT,0.011339963
2026-06-15,JPM,-0.0784594416618347,-0.5,SHORT,0.03675641
2026-06-15,XOM,-0.0947284400463104,-0.5,SHORT,0.0066703954
2026-06-16,AAPL,0.0129216313362121,0.5,LONG,-0.010994538
2026-06-16,MSFT,-0.0004869550466537,0.5,LONG,-0.037884373
2026-06-16,NVDA,-0.0083594918251037,0.0,FLAT,-0.013307036
2026-06-16,GOOGL,-0.0107578337192535,0.0,FLAT,-0.025344929
2026-06-16,AMZN,-0.0235578417778015,0.0,FLAT,-0.034552846
2026-06-16,AVGO,-0.0384803861379623,0.0,FLAT,0.04297739
2026-06-16,TSLA,-0.0686954259872436,0.0,FLAT,-0.020461619
2026-06-16,META,-0.0760222375392913,0.0,FLAT,-0.054364312
2026-06-16,JPM,-0.0802288278937339,-0.5,SHORT,0.0070060235
2026-06-16,XOM,-0.0938206762075424,-0.5,SHORT,-0.007895097
2026-06-17,AAPL,0.0161588042974472,0.5,LONG,0.0069606444
2026-06-17,MSFT,0.0078654587268829,0.5,LONG,0.001293171
2026-06-17,NVDA,-0.0051810443401336,0.0,FLAT,0.02951388
2026-06-17,GOOGL,-0.017627939581871,0.0,FLAT,0.011654985
2026-06-17,AMZN,-0.0250233709812164,0.0,FLAT,0.029010523
2026-06-17,AVGO,-0.0338825434446334,0.0,FLAT,0.04695857
2026-06-17,TSLA,-0.0679475292563438,0.0,FLAT,0.010368801
2026-06-17,META,-0.0694338530302047,0.0,FLAT,0.016984308
2026-06-17,JPM,-0.0823743045330047,-0.5,SHORT,-0.024710573
2026-06-17,XOM,-0.0908149406313896,-0.5,SHORT,-0.020818518
2026-06-18,AAPL,0.0144214928150177,0.5,LONG,-0.0033555138
2026-06-18,MSFT,0.0110907405614852,0.5,LONG,-0.03178699
2026-06-18,NVDA,-0.0073814243078231,0.0,FLAT,-0.009682544
2026-06-18,GOOGL,-0.02485853433609,0.0,FLAT,-0.049860023
2026-06-18,AMZN,-0.0289687812328338,0.0,FLAT,-0.04746514
2026-06-18,AVGO,-0.0459705889225006,0.0,FLAT,-0.045215502
2026-06-18,META,-0.0694761723279953,0.0,FLAT,-0.023162737
2026-06-18,TSLA,-0.0705491006374359,0.0,FLAT,0.011386046
2026-06-18,JPM,-0.0835059732198715,-0.5,SHORT,0.019248534
2026-06-18,XOM,-0.0931627750396728,-0.5,SHORT,0.0047892598
2026-06-22,MSFT,0.0142619311809539,0.5,LONG,0.017966969
2026-06-22,AAPL,0.0140783786773681,0.5,LONG,-0.009124399
2026-06-22,NVDA,-0.0106582194566726,0.0,FLAT,-0.04126526
2026-06-22,GOOGL,-0.0265497267246246,0.0,FLAT,-0.010152168
2026-06-22,AMZN,-0.0309095978736877,0.0,FLAT,0.0056703785
2026-06-22,AVGO,-0.0536285042762756,0.0,FLAT,-0.03055112
2026-06-22,META,-0.0691952407360076,0.0,FLAT,-0.0029262453
2026-06-22,TSLA,-0.0745538920164108,0.0,FLAT,-0.05786941
2026-06-22,JPM,-0.0834792330861091,-0.5,SHORT,0.008024619
2026-06-22,XOM,-0.0918901115655899,-0.5,SHORT,0.00909932
2026-06-23,AAPL,0.0155368894338607,0.5,LONG,-0.0041454807
2026-06-23,MSFT,0.0126861631870269,0.5,LONG,-0.022677392
2026-06-23,NVDA,-0.0070629715919494,0.0,FLAT,-0.0051989406
2026-06-23,GOOGL,-0.0263400673866271,0.0,FLAT,-0.0024267952
2026-06-23,AMZN,-0.0314544588327407,0.0,FLAT,0.00068345503
2026-06-23,AVGO,-0.0529902875423431,0.0,FLAT,0.005050673
2026-06-23,TSLA,-0.0667625367641449,0.0,FLAT,-0.015932461
2026-06-23,META,-0.0670437440276146,0.0,FLAT,-0.008057683
2026-06-23,JPM,-0.0837529525160789,-0.5,SHORT,-0.002064955
2026-06-23,XOM,-0.0847529619932174,-0.5,SHORT,-0.020253273
2026-06-24,AAPL,0.0116583108901977,0.5,LONG,-0.06117774
2026-06-24,MSFT,0.0052234977483749,0.5,LONG,-0.03455925
2026-06-24,NVDA,-0.0082626640796661,0.0,FLAT,-0.016381867
2026-06-24,GOOGL,-0.0268724560737609,0.0,FLAT,-0.004575936
2026-06-24,AMZN,-0.0334999710321426,0.0,FLAT,-0.030989924
2026-06-24,AVGO,-0.0576565265655517,0.0,FLAT,-0.008270745
2026-06-24,TSLA,-0.0636398270726203,0.0,FLAT,-0.0010918
2026-06-24,META,-0.0672080069780349,0.0,FLAT,-0.026538972
2026-06-24,XOM,-0.0824203342199325,-0.5,SHORT,0.004747953
2026-06-24,JPM,-0.0840186402201652,-0.5,SHORT,0.0050081415
2026-06-25,AAPL,0.0114321410655975,0.5,LONG,0.03136469
2026-06-25,MSFT,0.0008961558341979,0.5,LONG,0.05708136
2026-06-25,NVDA,-0.0079655349254608,0.0,FLAT,-0.01639935
2026-06-25,GOOGL,-0.0269946604967117,0.0,FLAT,-0.01838753
2026-06-25,AMZN,-0.0340833961963653,0.0,FLAT,0.025020959
2026-06-25,AVGO,-0.0605933517217636,0.0,FLAT,-0.03665782
2026-06-25,TSLA,-0.0614776238799095,0.0,FLAT,0.012236075
2026-06-25,META,-0.0638690441846847,0.0,FLAT,0.013594424
2026-06-25,XOM,-0.0802660882472992,-0.5,SHORT,-0.007342838
2026-06-25,JPM,-0.0865741223096847,-0.5,SHORT,-0.018112939
2026-06-26,AAPL,0.0130819082260131,0.5,LONG,-0.0071886545
2026-06-26,NVDA,-0.0058788955211639,0.5,LONG,0.012673341
2026-06-26,MSFT,-0.0067156702280044,0.0,FLAT,-0.011797172
2026-06-26,GOOGL,-0.0223938524723052,0.0,FLAT,0.048193447
2026-06-26,AMZN,-0.0296670645475387,0.0,FLAT,0.032016832
2026-06-26,AVGO,-0.0574973225593566,0.0,FLAT,0.020355113
2026-06-26,TSLA,-0.057943195104599,0.0,FLAT,0.08461722
2026-06-26,META,-0.0620141327381134,0.0,FLAT,0.022444298
2026-06-26,XOM,-0.0817705392837524,-0.5,SHORT,-0.0035153525
2026-06-26,JPM,-0.0894881263375282,-0.5,SHORT,0.0010333564
2026-06-29,AAPL,0.0091684162616729,0.5,LONG,0.027046213
2026-06-29,NVDA,-0.0066209286451339,0.5,LONG,0.02626043
2026-06-29,MSFT,-0.016305461525917,0.0,FLAT,0.012073639
2026-06-29,GOOGL,-0.0298086702823638,0.0,FLAT,0.010518905
2026-06-29,AMZN,-0.0364143252372741,0.0,FLAT,-0.0074956403
2026-06-29,AVGO,-0.0594106316566467,0.0,FLAT,0.014230065
2026-06-29,META,-0.0646764412522316,0.0,FLAT,0.001226453
2026-06-29,TSLA,-0.065831035375595,0.0,FLAT,0.02127042
2026-06-29,XOM,-0.080889880657196,-0.5,SHORT,0.004850746
2026-06-29,JPM,-0.0867884755134582,-0.5,SHORT,-0.006254045
2026-06-30,AAPL,0.004251092672348,0.5,LONG,0.017348673
2026-06-30,NVDA,-0.0073239803314208,0.5,LONG,-0.012544317
2026-06-30,MSFT,-0.020387589931488,0.0,FLAT,0.0301861
2026-06-30,GOOGL,-0.0341454148292541,0.0,FLAT,0.010745141
2026-06-30,AMZN,-0.0408397912979126,0.0,FLAT,0.014097511
2026-06-30,AVGO,-0.0575752854347229,0.0,FLAT,-0.022263411
2026-06-30,META,-0.0655612796545028,0.0,FLAT,0.08808961
2026-06-30,TSLA,-0.0731475949287414,0.0,FLAT,0.011174469
2026-06-30,JPM,-0.085379734635353,-0.5,SHORT,0.02059095
2026-06-30,XOM,-0.0889060720801353,-0.5,SHORT,-0.0032182198
2026-07-01,AAPL,-0.0011740624904632,0.5,LONG,0.048406754
2026-07-01,NVDA,-0.0061542093753814,0.5,LONG,-0.013918369
2026-07-01,MSFT,-0.0269466787576675,0.0,FLAT,0.016160017
2026-07-01,GOOGL,-0.039338394999504,0.0,FLAT,-0.0035990113
2026-07-01,AMZN,-0.0442380160093307,0.0,FLAT,0.0040132445
2026-07-01,AVGO,-0.0531028360128402,0.0,FLAT,-0.02406992
2026-07-01,META,-0.0661797821521759,0.0,FLAT,-0.048963062
2026-07-01,TSLA,-0.0768918991088867,0.0,FLAT,-0.07488826
2026-07-01,JPM,-0.0849326327443122,-0.5,SHORT,0.0011973154
2026-07-01,XOM,-0.0892608240246772,-0.5,SHORT,0.005943573
2026-07-02,NVDA,-0.0052768141031265,0.5,LONG,0.0036955152
2026-07-02,AAPL,-0.0103838443756103,0.5,LONG,0.013057781
2026-07-02,MSFT,-0.0369405299425125,0.0,FLAT,-0.00960331
2026-07-02,GOOGL,-0.0448446720838546,0.0,FLAT,0.01819895
2026-07-02,AVGO,-0.0459723472595214,0.0,FLAT,0.037314415
2026-07-02,AMZN,-0.0487399995326995,0.0,FLAT,0.006140048
2026-07-02,META,-0.0712979286909103,0.0,FLAT,0.02983351
2026-07-02,TSLA,-0.0750391483306884,0.0,FLAT,0.06689535
2026-07-02,JPM,-0.0796955376863479,-0.5,SHORT,0.014265549
2026-07-02,XOM,-0.0899000912904739,-0.5,SHORT,-0.0047413725
2026-07-06,NVDA,-0.0043696463108062,0.5,LONG,0.007056972
2026-07-06,AAPL,-0.020109087228775,0.5,LONG,-0.006396771
2026-07-06,AVGO,-0.0445592105388641,0.0,FLAT,-0.008344464
2026-07-06,MSFT,-0.0450617671012878,0.0,FLAT,0.005430044
2026-07-06,GOOGL,-0.0488394349813461,0.0,FLAT,0.0015554421
2026-07-06,AMZN,-0.0516619533300399,0.0,FLAT,0.007454096
2026-07-06,META,-0.0725463181734085,0.0,FLAT,0.025471088
2026-07-06,JPM,-0.0749347805976867,0.0,FLAT,0.004441549
2026-07-06,TSLA,-0.0768540054559707,-0.5,SHORT,-0.040188663
2026-07-06,XOM,-0.0920015424489975,-0.5,SHORT,0.038478512
2026-07-07,NVDA,-0.0024232566356658,0.5,LONG,0.036510423
2026-07-07,AAPL,-0.0277619957923889,0.5,LONG,0.008787786
2026-07-07,AVGO,-0.0449430793523788,0.0,FLAT,0.048303585
2026-07-07,MSFT,-0.0508467555046081,0.0,FLAT,-0.014144607
2026-07-07,GOOGL,-0.0537209808826446,0.0,FLAT,-0.013922492
2026-07-07,AMZN,-0.0558730363845825,0.0,FLAT,-0.009594278
2026-07-07,JPM,-0.068901427090168,0.0,FLAT,-0.025352297
2026-07-07,META,-0.0760334581136703,0.0,FLAT,-0.020241108
2026-07-07,TSLA,-0.0847323834896087,-0.5,SHORT,-0.021940919
2026-07-07,XOM,-0.0900550037622451,-0.5,SHORT,-0.003952285
2026-07-08,NVDA,-0.0087654739618301,0.5,LONG,-0.0065647596
2026-07-08,AAPL,-0.0341401398181915,0.5,LONG,0.009030229
2026-07-08,AVGO,-0.05055832862854,0.0,FLAT,0.03195344
2026-07-08,MSFT,-0.054577812552452,0.0,FLAT,0.0026607788
2026-07-08,GOOGL,-0.0584635734558105,0.0,FLAT,-0.008371994
2026-07-08,AMZN,-0.0593212097883224,0.0,FLAT,0.014038249
2026-07-08,JPM,-0.065249428153038,0.0,FLAT,0.014669428
2026-07-08,META,-0.0796016827225685,0.0,FLAT,0.047022127
2026-07-08,XOM,-0.0912383794784545,-0.5,SHORT,-0.026004419
2026-07-08,TSLA,-0.0912883207201957,-0.5,SHORT,0.031695656
2026-07-09,NVDA,-0.0169050097465515,0.5,LONG,0.04033934
2026-07-09,AAPL,-0.0411926954984664,0.5,LONG,-0.0028460438
2026-07-09,MSFT,-0.0570732504129409,0.0,FLAT,0.0019252977
2026-07-09,AVGO,-0.0593026280403137,0.0,FLAT,-0.0028420736
2026-07-09,AMZN,-0.0606574416160583,0.0,FLAT,-0.0068814647
2026-07-09,JPM,-0.0618701577186584,0.0,FLAT,0.0029808925
2026-07-09,GOOGL,-0.0619538873434066,0.0,FLAT,-0.0047647515
2026-07-09,META,-0.080913245677948,0.0,FLAT,0.059748594
2026-07-09,XOM,-0.0920213460922241,-0.5,SHORT,0.010330344
2026-07-09,TSLA,-0.0992745459079742,-0.5,SHORT,0.002976318
2026-07-10,NVDA,-0.0250399410724639,0.5,LONG,-0.03522
2026-07-10,AAPL,-0.0484801083803176,0.5,LONG,0.0063109393
2026-07-10,JPM,-0.0570767521858215,0.0,FLAT,-0.0057657515
2026-07-10,MSFT,-0.0611118972301483,0.0,FLAT,0.015294739
2026-07-10,AMZN,-0.064993068575859,0.0,FLAT,0.008029678
2026-07-10,GOOGL,-0.0658588856458664,0.0,FLAT,-0.013074618
2026-07-10,AVGO,-0.0675140172243118,0.0,FLAT,-0.039803017
2026-07-10,META,-0.0813722759485244,0.0,FLAT,-0.018648917
2026-07-10,XOM,-0.0899354368448257,-0.5,SHORT,0.04053849
2026-07-10,TSLA,-0.1070988625288009,-0.5,SHORT,-0.031881496
2026-07-13,NVDA,-0.0276017636060714,0.5,LONG,0.04063291
2026-07-13,AAPL,-0.051312118768692,0.5,LONG,-0.007721116
2026-07-13,JPM,-0.0527306497097015,0.0,FLAT,0.024990333
2026-07-13,MSFT,-0.0616459995508194,0.0,FLAT,-0.015499121
2026-07-13,AMZN,-0.0641808658838272,0.0,FLAT,0.0007278636
2026-07-13,GOOGL,-0.0655080080032348,0.0,FLAT,0.019857623
2026-07-13,AVGO,-0.0678035542368888,0.0,FLAT,0.013175362
2026-07-13,META,-0.0842948853969574,0.0,FLAT,0.0065628155
2026-07-13,XOM,-0.0889336466789245,-0.5,SHORT,0.004013527
2026-07-13,TSLA,-0.1105571687221527,-0.5,SHORT,0.0035970788
2026-07-14,NVDA,-0.0344536155462265,0.5,LONG,0.0033049379
2026-07-14,JPM,-0.0538261234760284,0.5,LONG,0.011723844
2026-07-14,AAPL,-0.055598959326744,0.0,FLAT,0.040144864
2026-07-14,MSFT,-0.0643517971038818,0.0,FLAT,0.027797278
2026-07-14,AMZN,-0.0644019693136215,0.0,FLAT,0.030183041
2026-07-14,GOOGL,-0.0655075013637542,0.0,FLAT,0.031737667
2026-07-14,AVGO,-0.0704882591962814,0.0,FLAT,0.013286767
2026-07-14,META,-0.0849091336131095,0.0,FLAT,0.030663833
2026-07-14,XOM,-0.0885621383786201,-0.5,SHORT,-0.0039974833
