fold,test_start,test_end,horizon,feature,days,mean_ic,median_ic,ic_std,icir,positive_ic_pct
23,2024-10-16,2025-01-16,10,volatility_60,62,0.13861192570869987,0.16363636363636364,0.31384858846858904,0.441652219578399,69.35483870967742
23,2024-10-16,2025-01-16,10,price_ma50_ratio,62,-0.06901270772238514,0.006060606060606061,0.35920357431722005,-0.19212700723695642,51.61290322580645
23,2024-10-16,2025-01-16,10,volume_ratio_20,62,-0.06060606060606058,-0.10303030303030303,0.36817011423484786,-0.16461428633884517,45.16129032258064
23,2024-10-16,2025-01-16,10,rsi_14,62,-0.1356793743890518,-0.13939393939393938,0.36225994650924853,-0.3745359532470088,41.935483870967744
23,2024-10-16,2025-01-16,10,momentum_20,62,-0.09912023460410559,-0.08484848484848484,0.3707843524509257,-0.2673258295527032,41.935483870967744
23,2024-10-16,2025-01-16,20,price_ma200_ratio,62,-0.09481915933528835,-0.01818181818181818,0.2934216237049269,-0.32314986924972233,48.38709677419355
23,2024-10-16,2025-01-16,20,return_60d,62,-0.023264907135874865,0.030303030303030297,0.2741359953512789,-0.08486629822567855,58.06451612903226
23,2024-10-16,2025-01-16,20,beta_60,62,0.1010752688172043,0.09090909090909091,0.3122892957601916,0.3236590885100989,59.67741935483871
23,2024-10-16,2025-01-16,20,volatility_10,62,0.10635386119257087,0.17575757575757575,0.31546600041211076,0.3371325627916635,70.96774193548387
23,2024-10-16,2025-01-16,20,volatility_20,62,0.08347996089931574,0.1212121212121212,0.272724886791658,0.3060958678226104,70.96774193548387
23,2024-10-16,2025-01-16,20,volatility_60,62,0.11339198435972626,0.1333333333333333,0.28033306233343,0.4044902282159536,59.67741935483871
23,2024-10-16,2025-01-16,20,price_ma50_ratio,62,-0.13157380254154447,-0.10303030303030301,0.2582802372690656,-0.5094226485647694,38.70967741935484
23,2024-10-16,2025-01-16,20,volume_ratio_20,62,-0.028739002932551317,-0.07272727272727272,0.3362961591154466,-0.08545742243427035,43.54838709677419
23,2024-10-16,2025-01-16,20,rsi_14,62,-0.12609970674486803,-0.19999999999999998,0.3559154474013871,-0.3542968074736522,38.70967741935484
23,2024-10-16,2025-01-16,20,momentum_20,62,-0.07683284457478004,-0.10303030303030303,0.3193513842939576,-0.24059029756406722,32.25806451612903
24,2025-01-16,2025-04-16,1,price_ma200_ratio,62,-0.1312316715542522,-0.20606060606060606,0.3507581905340651,-0.37413715515648716,25.806451612903224
24,2025-01-16,2025-04-16,1,return_60d,62,-0.07419354838709677,-0.07878787878787877,0.40516765781952135,-0.1831181412316619,40.32258064516129
24,2025-01-16,2025-04-16,1,beta_60,62,-0.11427174975562071,-0.07878787878787877,0.538694765883333,-0.2121270838194276,43.54838709677419
24,2025-01-16,2025-04-16,1,volatility_10,62,-0.06879276637341153,-0.036363636363636355,0.4670318004705422,-0.14729782062827776,46.774193548387096
24,2025-01-16,2025-04-16,1,volatility_20,62,-0.04860703812316714,0.017424242424242425,0.464650574557623,-0.10460987413917253,51.61290322580645
24,2025-01-16,2025-04-16,1,volatility_60,62,-0.09608993157380254,-0.04848484848484848,0.5316408183307764,-0.18074220086317241,46.774193548387096
24,2025-01-16,2025-04-16,1,price_ma50_ratio,62,-0.0029325513196481116,0.030303030303030297,0.4380929461640213,-0.006693902162373939,51.61290322580645
24,2025-01-16,2025-04-16,1,volume_ratio_20,62,0.046358748778103614,0.08484848484848484,0.30316222410114224,0.15291730002164522,59.67741935483871
24,2025-01-16,2025-04-16,1,rsi_14,62,-0.03299120234604103,-0.036363636363636355,0.36016500257142325,-0.0916002446392571,48.38709677419355
24,2025-01-16,2025-04-16,1,momentum_20,62,-0.013611925708699893,0.006060606060606061,0.396117587327198,-0.034363345996693336,51.61290322580645
24,2025-01-16,2025-04-16,3,price_ma200_ratio,62,-0.17272727272727276,-0.19999999999999998,0.3355587771243766,-0.5147452085964972,30.64516129032258
24,2025-01-16,2025-04-16,3,return_60d,62,-0.06999022482893447,-0.1015151515151515,0.38677907772938147,-0.18095659475641201,41.935483870967744
24,2025-01-16,2025-04-16,3,beta_60,62,-0.15657380254154443,-0.07272727272727272,0.45069556433259006,-0.3474048003410148,40.32258064516129
24,2025-01-16,2025-04-16,3,volatility_10,62,-0.08203812316715542,-0.06666666666666665,0.3865957191168251,-0.21220649663315172,43.54838709677419
24,2025-01-16,2025-04-16,3,volatility_20,62,-0.07859237536656892,-0.00606060606060606,0.41261097872911084,-0.1904757251216205,50.0
24,2025-01-16,2025-04-16,3,volatility_60,62,-0.13101173020527856,-0.060606060606060594,0.4533438097124505,-0.2889897852324871,45.16129032258064
24,2025-01-16,2025-04-16,3,price_ma50_ratio,62,-0.021334310850439898,-0.06666666666666667,0.42117238644948063,-0.0506545812043614,48.38709677419355
24,2025-01-16,2025-04-16,3,volume_ratio_20,62,0.08795210166177905,0.16969696969696968,0.31829598730211073,0.2763217419335522,61.29032258064516
24,2025-01-16,2025-04-16,3,rsi_14,62,-0.07954545454545453,-0.01818181818181818,0.33382440794749024,-0.23828531602748124,46.774193548387096
24,2025-01-16,2025-04-16,3,momentum_20,62,-0.01918377321603128,-0.05606060606060606,0.37944264755408014,-0.05055776766183646,48.38709677419355
24,2025-01-16,2025-04-16,5,price_ma200_ratio,62,-0.2578690127077223,-0.26060606060606056,0.30620970417079435,-0.8421320722216266,17.741935483870968
24,2025-01-16,2025-04-16,5,return_60d,62,-0.10760019550342129,-0.07878787878787878,0.35275046442002145,-0.30503204490554914,38.70967741935484
24,2025-01-16,2025-04-16,5,beta_60,62,-0.25141739980449657,-0.23636363636363633,0.4288950635649912,-0.5861979331604008,25.806451612903224
24,2025-01-16,2025-04-16,5,volatility_10,62,-0.15938416422287385,-0.20606060606060606,0.3698464633360608,-0.4309468388184897,35.483870967741936
24,2025-01-16,2025-04-16,5,volatility_20,62,-0.13504398826979472,-0.16363636363636364,0.3743888107030631,-0.36070519312849175,38.70967741935484
24,2025-01-16,2025-04-16,5,volatility_60,62,-0.22416911045943305,-0.16969696969696968,0.4063040460942609,-0.5517274873689708,30.64516129032258
24,2025-01-16,2025-04-16,5,price_ma50_ratio,62,-0.04164222873900293,-0.054545454545454536,0.3965705381754242,-0.10500585578190975,46.774193548387096
24,2025-01-16,2025-04-16,5,volume_ratio_20,62,0.15635386119257083,0.17575757575757572,0.36742293276044774,0.42554192254110157,67.74193548387096
24,2025-01-16,2025-04-16,5,rsi_14,62,-0.13150048875855325,-0.09090909090909088,0.34393618100842605,-0.38233979447289274,41.935483870967744
24,2025-01-16,2025-04-16,5,momentum_20,62,-0.03262463343108505,-0.019696969696969695,0.3756632893883551,-0.08684541277430544,48.38709677419355
24,2025-01-16,2025-04-16,10,price_ma200_ratio,62,-0.4172287390029325,-0.4121212121212121,0.2598817372473334,-1.6054561718042142,3.225806451612903
24,2025-01-16,2025-04-16,10,return_60d,62,-0.24049364613880742,-0.24848484848484845,0.311274850893129,-0.7726086622442134,22.58064516129032
24,2025-01-16,2025-04-16,10,beta_60,62,-0.22490224828934505,-0.24242424242424243,0.4275843832927254,-0.5259833078033076,29.03225806451613
24,2025-01-16,2025-04-16,10,volatility_10,62,-0.11353861192570867,-0.18333333333333335,0.41419747719989064,-0.27411710156533675,43.54838709677419
24,2025-01-16,2025-04-16,10,volatility_20,62,-0.07781036168132939,-0.11515151515151514,0.35578522468284196,-0.21870037394243105,38.70967741935484
24,2025-01-16,2025-04-16,10,volatility_60,62,-0.22314271749755615,-0.22424242424242422,0.3970607140697846,-0.5619863904700936,25.806451612903224
24,2025-01-16,2025-04-16,10,price_ma50_ratio,62,-0.15591397849462363,-0.14545454545454545,0.30339889526397323,-0.5138910554007461,37.096774193548384
24,2025-01-16,2025-04-16,10,volume_ratio_20,62,0.13978494623655915,0.23636363636363633,0.33839748595675084,0.4130791511093687,69.35483870967742
24,2025-01-16,2025-04-16,10,rsi_14,62,-0.1364125122189638,-0.11515151515151514,0.3209379562438234,-0.42504325077501376,37.096774193548384
24,2025-01-16,2025-04-16,10,momentum_20,62,-0.016715542521994135,-0.036363636363636355,0.32578027251907354,-0.05130925329745215,45.16129032258064
24,2025-01-16,2025-04-16,20,price_ma200_ratio,62,-0.4917155425219942,-0.5575757575757576,0.3324518351348289,-1.4790579884228174,8.064516129032258
24,2025-01-16,2025-04-16,20,return_60d,62,-0.49880254154447695,-0.5303030303030303,0.25439225765981494,-1.9607614875272608,4.838709677419355
24,2025-01-16,2025-04-16,20,beta_60,62,-0.22504887585532748,-0.38181818181818183,0.48126749154811616,-0.46761703170808816,35.483870967741936
24,2025-01-16,2025-04-16,20,volatility_10,62,-0.10026881720430103,-0.16969696969696968,0.35459030165805844,-0.282773715850224,33.87096774193548
24,2025-01-16,2025-04-16,20,volatility_20,62,-0.08208699902248291,-0.15303030303030302,0.34679763099296157,-0.23669999932654934,33.87096774193548
24,2025-01-16,2025-04-16,20,volatility_60,62,-0.28807429130009765,-0.4916666666666667,0.4535965823720248,-0.635089201496295,27.419354838709676
24,2025-01-16,2025-04-16,20,price_ma50_ratio,62,-0.21722873900293252,-0.2606060606060606,0.34350457948551016,-0.6323896447852037,27.419354838709676
24,2025-01-16,2025-04-16,20,volume_ratio_20,62,0.022971652003910076,0.03636363636363636,0.3435775339007934,0.06686016906606894,51.61290322580645
24,2025-01-16,2025-04-16,20,rsi_14,62,-0.06561583577712607,-0.08484848484848484,0.3155424307434548,-0.20794615678952433,38.70967741935484
24,2025-01-16,2025-04-16,20,momentum_20,62,-0.0003665689149560087,-0.02424242424242424,0.2605801644794719,-0.0014067414367024333,45.16129032258064
25,2025-04-16,2025-07-16,1,price_ma200_ratio,61,0.051763537009438636,0.05454545454545454,0.3928618889040784,0.13176013879543627,57.377049180327866
25,2025-04-16,2025-07-16,1,return_60d,61,0.04242424242424242,-0.01818181818181818,0.41183590837492207,0.10301249007558798,47.540983606557376
25,2025-04-16,2025-07-16,1,beta_60,61,0.10521609538002977,0.09090909090909088,0.4056805590517165,0.25935700647320575,59.01639344262295
25,2025-04-16,2025-07-16,1,volatility_10,61,0.06408345752608047,0.10303030303030303,0.3703628033167985,0.17302887048099477,59.01639344262295
25,2025-04-16,2025-07-16,1,volatility_20,61,0.08375558867362147,0.10303030303030303,0.3704504793261327,0.22609118721070878,55.73770491803278
25,2025-04-16,2025-07-16,1,volatility_60,61,0.11077993045206161,0.10303030303030303,0.4141248547774002,0.26750369888232833,59.01639344262295
25,2025-04-16,2025-07-16,1,price_ma50_ratio,61,0.037059115747640335,0.0303030303030303,0.40615723011504284,0.09124327477106206,55.73770491803278
25,2025-04-16,2025-07-16,1,volume_ratio_20,61,0.011425732737208137,0.01818181818181818,0.3358875479770255,0.03401654156583873,50.81967213114754
25,2025-04-16,2025-07-16,1,rsi_14,61,-0.013214108296075515,0.006060606060606061,0.377028655295121,-0.035048021179536364,50.81967213114754
25,2025-04-16,2025-07-16,1,momentum_20,61,0.05474416294088425,0.06666666666666665,0.3547637542796825,0.15431160111617828,54.09836065573771
25,2025-04-16,2025-07-16,3,price_ma200_ratio,61,0.05295578738201688,0.11515151515151514,0.3659955485023436,0.14468970346418786,57.377049180327866
25,2025-04-16,2025-07-16,3,return_60d,61,0.02354694485842027,0.10303030303030303,0.4218316762625181,0.05582071281855638,59.01639344262295
25,2025-04-16,2025-07-16,3,beta_60,61,0.17496274217585692,0.18787878787878787,0.4094977033337451,0.42726183993579175,70.49180327868852
25,2025-04-16,2025-07-16,3,volatility_10,61,0.1578738201689021,0.1515151515151515,0.37733527732581446,0.4183913608283812,68.85245901639344
